code,name,market,industry,close_price,change_rate,market_cap
030190,NICE평가정보,KOSPI,기타 정보 서비스업,15350,-3.28,904291939450
005090,SGC에너지,KOSPI,전기업,62500,-2.19,900583312500
476830,알지노믹스,KOSDAQ,자연과학 및 공학 연구개발업,32100,-8.94,900579495600
252990,샘씨엔에스,KOSDAQ,전자부품 제조업,14880,-6.71,896042188320
950260,인제니아테라퓨틱스(Reg.S),KOSDAQ,자연과학 및 공학 연구개발업,17990,49.92,889508479930
034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,9580,-3.13,887389479560
119850,지엔씨에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",53900,-1.82,886596195100
056190,SFA,KOSDAQ GLOBAL,특수 목적용 기계 제조업,24500,-4.11,879764620000
006110,삼아알미늄,KOSPI,1차 비철금속 제조업,58000,9.64,877160390000
003470,유안타증권,KOSPI,금융 지원 서비스업,4540,-4.52,874767663080
232140,와이씨,KOSDAQ,특수 목적용 기계 제조업,10610,-4.41,870501163500
083450,GST,KOSDAQ,특수 목적용 기계 제조업,47100,-4.46,868053000000
079160,CJ CGV,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",5240,-3.68,867652803040
100090,SK오션플랜트,KOSPI,1차 철강 제조업,13730,-4.92,857824711170
100790,미래에셋벤처투자,KOSDAQ,기타 금융업,16130,-7.83,856834923140
458870,씨어스,KOSDAQ,의료용 기기 제조업,22450,-6.26,854441163000
071320,지역난방공사,KOSPI,"증기, 냉·온수 및 공기조절 공급업",73700,-3.53,853353432800
099320,쎄트렉아이,KOSDAQ,"항공기,우주선 및 부품 제조업",77400,-4.91,847628917200
090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,7030,-5.89,840499973870
213420,덕산네오룩스,KOSDAQ,전자부품 제조업,33700,-3.85,836810732300
038500,삼표시멘트,KOSDAQ GLOBAL,기타 비금속 광물제품 제조업,7710,-7.55,832034719260
285130,SK케미칼,KOSPI,합성고무 및 플라스틱 물질 제조업,47950,-4.1,829475829700
065350,신성델타테크,KOSDAQ,가정용 기기 제조업,30150,-8.91,828641032200
085660,차바이오텍,KOSDAQ,기초 의약물질 제조업,8870,-6.93,824669144020
041830,인바디,KOSDAQ,의료용 기기 제조업,61100,-5.12,823681890200
086450,동국제약,KOSDAQ GLOBAL,의약품 제조업,18200,-7.71,823193644000
281740,레이크머티리얼즈,KOSDAQ,기타 화학제품 제조업,12500,-6.72,821631850000
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업,69700,-5.94,821159746500
000370,한화손해보험,KOSPI,보험업,7020,0.43,819507183300
356860,티엘비,KOSDAQ,전자부품 제조업,34350,9.39,814138281000
499790,GS피앤엘,KOSPI,기타 금융업,41050,-2.96,814056023050
031330,에스에이엠티,KOSDAQ,기계장비 및 관련 물품 도매업,8100,-18.18,809960042700
036830,솔브레인홀딩스,KOSDAQ GLOBAL,회사 본부 및 경영 컨설팅 서비스업,39150,-2.0,802730856150
090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,82100,-4.42,800475000000
417200,LS머트리얼즈,KOSDAQ,전자부품 제조업,11730,-5.56,793565690070
466100,클로봇,KOSDAQ,소프트웨어 개발 및 공급업,30750,-5.96,782871599250
365550,ESR켄달스퀘어리츠,KOSPI,부동산 임대 및 공급업,3175,-3.5,781332575000
036530,SNT홀딩스,KOSPI,기타 금융업,47550,-1.76,775249779300
003850,보령,KOSPI,의약품 제조업,9000,-1.85,772084863000
445680,큐리옥스바이오시스템즈,KOSDAQ,의료용 기기 제조업,44750,-11.56,769845661250
214320,이노션,KOSPI,광고업,19110,-1.14,764400000000
004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,55100,-5.0,763686000000
298050,HS효성첨단소재,KOSPI,화학섬유 제조업,170100,-4.28,762039154800
032190,다우데이타,KOSDAQ,기계장비 및 관련 물품 도매업,19890,-2.98,761787000000
033100,제룡전기,KOSDAQ GLOBAL,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",46950,-3.59,754130102550
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,69900,-11.52,750551040300
064960,SNT모티브,KOSPI,자동차 신품 부품 제조업,28050,-1.41,744454629600
137310,에스디바이오센서,KOSPI,의료용 기기 제조업,6150,-6.11,742606977300
388210,씨엠티엑스,KOSDAQ,전자부품 제조업,76800,-4.95,741460838400
003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",26000,0.78,735800000000
074600,원익QnC,KOSDAQ,유리 및 유리제품 제조업,27800,-4.63,730806400000
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업,26350,-6.89,724869580700
122870,와이지엔터테인먼트,KOSDAQ GLOBAL,오디오물 출판 및 원판 녹음업,38650,-5.85,722409043850
328130,루닛,KOSDAQ,소프트웨어 개발 및 공급업,9690,-8.24,721499764200
005180,빙그레,KOSPI,동·식물성 유지 및 낙농제품 제조업,77200,-6.31,715569193200
456040,OCI,KOSPI,기초 화학물질 제조업,79800,-1.36,714409101000
137400,피엔티,KOSDAQ GLOBAL,특수 목적용 기계 제조업,30100,-9.06,713090912800
005690,파미셀,KOSPI,전자부품 제조업,11870,-0.34,712247646180
048410,현대바이오,KOSDAQ,기타 화학제품 제조업,7300,-3.44,704490675600
093320,케이아이엔엑스,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",144300,-3.8,704184000000
000670,영풍,KOSPI,1차 비철금속 제조업,38200,0.26,703288090600
102710,이엔에프테크놀로지,KOSDAQ,기타 화학제품 제조업,48850,-3.27,697960788600
035760,CJ ENM,KOSDAQ GLOBAL,텔레비전 방송업,31750,-7.7,696250639500
251970,펌텍코리아,KOSDAQ GLOBAL,플라스틱제품 제조업,55000,3.77,682000000000
006730,서부T&D,KOSDAQ GLOBAL,일반 및 생활 숙박시설 운영업,10570,4.45,679407076110
171090,선익시스템,KOSDAQ,특수 목적용 기계 제조업,66600,-1.33,674499891600
032500,케이엠더블유,KOSDAQ,통신 및 방송 장비 제조업,15950,-7.48,672957630950
005880,대한해운,KOSPI,해상 운송업,2075,1.97,669700730500
456160,지투지바이오,KOSDAQ,의약품 제조업,40150,-8.96,667671453900
317450,명인제약,KOSPI,의약품 제조업,45400,-4.72,662840000000
094170,동운아나텍,KOSDAQ,반도체 제조업,31600,-4.24,660753977600
069260,TKG휴켐스,KOSPI,기타 화학제품 제조업,16130,-1.35,659371624440
002960,한국쉘석유,KOSPI,석유 정제품 제조업,507000,-2.31,659100000000
253450,스튜디오드래곤,KOSDAQ GLOBAL,"영화, 비디오물, 방송프로그램 제작 및 배급업",21900,-7.2,658281106200
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,28050,-6.03,657555028350
041960,코미팜,KOSDAQ,의약품 제조업,8890,-3.37,656850940550
014620,성광벤드,KOSDAQ GLOBAL,1차 철강 제조업,24600,-5.57,653311154400
268280,미원에스씨,KOSPI,기초 화학물질 제조업,130500,-1.51,652500000000
093050,LF,KOSPI,봉제의복 제조업,22300,-2.62,652052000000
248070,솔루엠,KOSPI,전자부품 제조업,13580,-8.06,649344484880
094800,맵스리얼티,KOSPI,신탁업 및 집합투자업,6990,-0.14,648911973690
476060,온코닉테라퓨틱스,KOSDAQ,자연과학 및 공학 연구개발업,14250,-3.78,647061720000
293940,신한알파리츠,KOSPI,부동산 임대 및 공급업,5300,-0.38,640982651900
108320,LX세미콘,KOSPI,반도체 제조업,39400,-5.06,640813420000
002350,넥센타이어,KOSPI,고무제품 제조업,6550,-2.67,639724594350
017940,E1,KOSPI,기타 전문 도매업,92800,3.69,636608000000
053800,안랩,KOSDAQ,소프트웨어 개발 및 공급업,57200,-3.54,636436143200
001060,JW중외제약,KOSPI,의약품 제조업,27250,-5.55,634541592500
033240,자화전자,KOSPI,전자부품 제조업,29350,-4.71,634121483700
001570,금양,KOSPI,기초 화학물질 제조업,9900,0.0,633275240400
327260,RF머트리얼즈,KOSDAQ,전자부품 제조업,35150,3.69,632307690850
075580,세진중공업,KOSPI,선박 및 보트 건조업,11090,-7.27,630460467040
160190,하이젠알앤엠,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",20400,-10.92,630115200000
383800,LX홀딩스,KOSPI,기타 금융업,8250,-0.48,629315692500
000400,롯데손해보험,KOSPI,보험업,2025,-0.98,628431048000
014820,동원시스템즈,KOSPI,플라스틱제품 제조업,21500,-2.49,623312563000
006380,카프로,KOSPI,기초 화학물질 제조업,3660,0.0,618539985360
222080,SFA넥셀,KOSDAQ GLOBAL,특수 목적용 기계 제조업,7910,-6.06,615240939040
000640,동아쏘시오홀딩스,KOSPI,기타 금융업,91300,-1.83,614679715100
044490,태웅,KOSDAQ,기타 금속 가공제품 제조업,30650,-12.93,613226227650
001680,대상,KOSPI,기타 식품 제조업,17510,-4.68,606686917750
053610,프로텍,KOSDAQ,특수 목적용 기계 제조업,66900,-3.18,602100000000
090460,비에이치,KOSPI,전자부품 제조업,17860,-2.93,602088068680
124500,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",25900,-4.07,600997249300
453340,현대그린푸드,KOSPI,종합 소매업,18390,-1.02,597152484930
295310,에이치브이엠,KOSDAQ,1차 비철금속 제조업,48850,-9.2,596466169450
122640,예스티,KOSDAQ,특수 목적용 기계 제조업,27500,-4.18,594125812500
052020,에스티큐브,KOSDAQ,기계장비 및 관련 물품 도매업,8730,-5.62,593494130430
025540,한국단자,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",58600,-8.72,592739000000
225570,넥슨게임즈,KOSDAQ,소프트웨어 개발 및 공급업,8960,-5.49,590107159040
079940,가비아,KOSDAQ,소프트웨어 개발 및 공급업,43950,-1.9,589839061800
121600,나노신소재,KOSDAQ,기타 화학제품 제조업,48100,-5.5,589811387100
050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,9690,-6.47,588730814460
019210,와이지-원,KOSDAQ,기타 금속 가공제품 제조업,15770,-13.4,586545090560
002840,미원상사,KOSPI,기타 화학제품 제조업,130300,0.7,586350000000
174900,앱클론,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,29250,-9.58,583599773250
001270,부국증권,KOSPI,금융 지원 서비스업,56100,-2.26,581750604600
023160,태광,KOSDAQ GLOBAL,1차 철강 제조업,22400,-3.45,579426220800
046890,서울반도체,KOSDAQ GLOBAL,반도체 제조업,9920,-3.41,578389568000
114090,GKL,KOSPI,유원지 및 기타 오락관련 서비스업,9330,-0.74,577113401100
059090,미코,KOSDAQ,반도체 제조업,17120,-11.52,572095239360
178920,PI첨단소재,KOSPI,플라스틱제품 제조업,19410,-2.46,570000310020
00088K,한화3우B,KOSPI,기타,29250,0.0,567579899250
006650,대한유화,KOSPI,기초 화학물질 제조업,86400,-5.47,561600000000
003620,KG모빌리티,KOSPI,자동차용 엔진 및 자동차 제조업,2770,-4.97,560578506240
100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,27100,-4.75,560449219300
060250,NHN KCP,KOSDAQ,금융 지원 서비스업,13930,-8.29,559437311230
007700,F&F홀딩스,KOSPI,기타 금융업,14190,-5.02,555032867730
399720,가온칩스,KOSDAQ,반도체 제조업,46500,-4.71,551436246000
052400,코나아이,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업,37650,-5.76,548307906150
490470,세미파이브,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",16100,-11.78,547809584000
045100,한양이엔지,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",31100,-5.04,544250000000
460930,현대힘스,KOSDAQ,선박 및 보트 건조업,15280,-2.05,542603052880
005810,풍산홀딩스,KOSPI,기타 금융업,37600,-4.69,542090179200
033500,동성화인텍,KOSDAQ,기초 화학물질 제조업,18050,4.03,541310366700
016380,KG스틸,KOSPI,1차 철강 제조업,5410,-4.92,541048132770
112040,위메이드,KOSDAQ,소프트웨어 개발 및 공급업,15900,-7.45,539780879700
211050,인카금융서비스,KOSDAQ,보험 및 연금관련 서비스업,10940,2.15,538944407580
099190,아이센스,KOSDAQ,의료용 기기 제조업,18700,1.3,537761678300
003300,한일홀딩스,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",17440,1.28,537700383360
058650,세아홀딩스,KOSPI,1차 철강 제조업,125100,-2.27,530703723600
336370,솔루스첨단소재,KOSPI,전자부품 제조업,7550,-5.98,530102849900
358570,지아이이노베이션,KOSDAQ,자연과학 및 공학 연구개발업,8150,-7.6,525805448900
376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,30100,-6.67,524019629000
001510,SK증권,KOSPI,금융 지원 서비스업,2265,-6.21,523883367525
086900,메디톡스,KOSDAQ,기초 의약물질 제조업,71500,-7.02,521842535500
036810,에프에스티,KOSDAQ,전자부품 제조업,24100,-12.2,521759914900
002990,금호건설,KOSPI,건물 건설업,13950,4.1,519776637300
037460,삼지전자,KOSDAQ,통신 및 방송 장비 제조업,31500,-13.1,514033443000
439960,코스모로보틱스,KOSDAQ,의료용 기기 제조업,15750,-6.08,511097359500
00104K,CJ4우(전환),KOSPI,기타,120800,-7.01,510562649600
383310,에코프로에이치엔,KOSDAQ,기타 화학제품 제조업,24300,-6.0,509690847600
033790,피노,KOSDAQ,일차전지 및 이차전지 제조업,6110,-4.98,509096729570
284740,쿠쿠홈시스,KOSPI,개인 및 가정용품 임대업,22500,3.69,504839925000
377740,바이오노트,KOSPI,의료용품 및 기타 의약 관련제품 제조업,4910,-0.41,500260495680
003545,대신증권우,KOSPI,기타,20450,-2.39,498639180300
001530,DI동일,KOSPI,상품 중개업,24000,-5.88,497174904000
008060,대덕,KOSPI,기타 금융업,15890,-6.53,497151987220
448730,삼성FN리츠,KOSPI,부동산 임대 및 공급업,5450,0.0,496222500000
253590,네오셈,KOSDAQ,특수 목적용 기계 제조업,11250,-1.75,493528095000
079900,전진건설로봇,KOSPI,특수 목적용 기계 제조업,33800,-4.52,493228021000
056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업,12890,-7.93,492855414540
214430,아이쓰리시스템,KOSDAQ,전자부품 제조업,67400,-6.39,492506291000
009520,포스코엠텍,KOSDAQ GLOBAL,1차 철강 제조업,11800,-4.84,491383895400
001500,현대차증권,KOSPI,금융 지원 서비스업,7910,-4.12,489099378040
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,10970,-6.88,485633156910
015750,성우하이텍,KOSDAQ,자동차 신품 부품 제조업,6030,-3.83,482400000000
144960,뉴파워프라즈마,KOSDAQ,특수 목적용 기계 제조업,11040,-1.16,482366568960
039130,하나투어,KOSPI,여행사 및 기타 여행보조 서비스업,31100,-4.89,481736885200
009410,태영건설,KOSPI,토목 건설업,1615,-1.28,480607975970
348370,엔켐,KOSDAQ,기초 화학물질 제조업,21900,-12.05,479850768600
460860,동국제강,KOSPI,1차 철강 제조업,9660,-2.03,479213444220
219130,타이거일렉,KOSDAQ,전자부품 제조업,75800,-6.77,478623182000
126340,비나텍,KOSDAQ,일차전지 및 이차전지 제조업,66600,-8.64,478215572400
101160,월덱스,KOSDAQ,전자부품 제조업,28850,1.41,476342148050
425420,티에프이,KOSDAQ,전자부품 제조업,38500,3.08,475366468500
010780,아이에스동서,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",15730,-5.98,474841132480
477850,마키나락스,KOSDAQ,소프트웨어 개발 및 공급업,26700,-6.48,474051451200
005250,녹십자홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업,10080,-6.23,474044356800
017900,광전자,KOSPI,반도체 제조업,8170,-4.11,473400543710
161000,애경케미칼,KOSPI,기초 화학물질 제조업,9720,1.78,472865451480
000070,삼양홀딩스,KOSPI,기타 금융업,60900,1.16,472778331900
034310,NICE,KOSPI,회사 본부 및 경영 컨설팅 서비스업,12860,-1.0,472697039020
145990,삼양사,KOSPI,기타 식품 제조업,45700,0.33,471324619300
064290,인텍플러스,KOSDAQ,특수 목적용 기계 제조업,36250,17.31,469712202500
027360,아주IB투자,KOSDAQ,기타 금융업,3870,-5.61,468832721220
002240,고려제강,KOSPI,1차 철강 제조업,17360,-1.87,468720000000
003280,흥아해운,KOSPI,해상 운송업,1934,12.9,464981754666
005389,현대차3우B,KOSPI,기타,199600,-2.16,464559419200
090435,아모레퍼시픽우,KOSPI,기타,43900,-1.68,463488737000
034950,한국기업평가,KOSDAQ,기타 사업지원 서비스업,102000,-0.87,463132428000
368770,파이버프로,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",14090,5.62,462916030250
005945,NH투자증권우,KOSPI,기타,24500,-1.61,462338716000
365340,성일하이텍,KOSDAQ,기초 화학물질 제조업,35750,-6.9,461929861250
336570,원텍,KOSDAQ,의료용 기기 제조업,5090,-4.14,454438488140
484870,엠앤씨솔루션,KOSPI,특수 목적용 기계 제조업,16530,-7.24,453941901000
104830,원익머트리얼즈,KOSDAQ,기초 화학물질 제조업,35900,-1.78,452627200000
067160,SOOP,KOSDAQ GLOBAL,소프트웨어 개발 및 공급업,39350,-5.18,452319081450
004690,삼천리,KOSPI,연료용 가스 제조 및 배관공급업,124300,-0.32,450808381100
332570,PS일렉트로닉스,KOSDAQ,전자부품 제조업,9650,-8.44,450766582950
024850,HLB이노베이션,KOSDAQ,전자부품 제조업,14150,3.28,449312647600
249420,일동제약,KOSPI,의약품 제조업,14170,-6.78,448314030840
077360,덕산하이메탈,KOSDAQ,반도체 제조업,9860,-0.5,448008839720
035890,서희건설,KOSDAQ,건물 건설업,2155,2.86,447353295080
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,18810,-5.0,446519416860
475960,토모큐브,KOSDAQ,사진장비 및 광학기기 제조업,32700,-9.67,440670889800
